,Age,Gender,Plan,Payment Method,User Fav Genre,Watch Hour / month,Satisfaction Rate
3878,38,Male,Mobile,E-Wallet,Comedy,201.5164150781672,2.0596468219663637
3879,38,Female,Standard,Net Banking,Documentary,184.07913220750146,4.95125914349701
3880,18,Male,Basic,Net Banking,Horror,192.2655306838954,2.8342303992312314
3881,34,Male,Standard,Upi,Drama,191.91695114327356,1.4401740764427395
3882,20,Female,Standard,Net Banking,Romance,185.00005066047282,1.9033664471586018
3883,36,Male,Standard,E-Wallet,Thriller,198.18270673365353,4.008478114314707
3884,48,Male,Premium,Net Banking,Documentary,198.91039178763486,4.121282951130948
3885,52,Female,Standard,Card,Comedy,202.98569137557905,2.866530793092531
3886,38,Male,Standard,Upi,Romance,199.00277573472258,2.798672034284897
3887,65,Male,Mobile,E-Wallet,Romance,209.45280437849954,3.6728392646752863
3888,55,Female,Premium,Card,Horror,205.8788528909404,1.6214876846232262
3889,31,Male,Standard,Upi,Comedy,192.32008062642495,1.9852300231837638
3890,40,Female,Premium,Net Banking,Documentary,199.80161189862343,3.6788094703216743
3891,40,Female,Standard,Card,Drama,209.67123544599977,2.09044262432563
3892,37,Female,Standard,E-Wallet,Documentary,184.27870759221216,2.2875772817360196
3893,41,Male,Basic,Card,Horror,181.3805628895184,3.7129007826982177
3894,47,Male,Basic,Net Banking,Action,186.1987863932424,1.5329934037954223
3895,58,Male,Mobile,Upi,Horror,201.83011675352577,4.2526786578708
3896,24,Male,Premium,Card,Thriller,204.79396515364166,4.64714693284407
3897,47,Male,Premium,Upi,Comedy,207.6397726312139,2.9036946696327393
3898,36,Male,Basic,Card,Comedy,209.65336170882694,4.324053814869613
3899,44,Male,Basic,Card,Action,183.915463694968,4.845159464599684
3900,69,Female,Basic,Net Banking,Documentary,204.6531592006949,3.0947095770115642
3901,22,Female,Basic,Net Banking,Romance,203.11017832630932,1.298782282809512
3902,54,Male,Mobile,Card,Comedy,182.92391119724024,4.25697663741656
3903,54,Male,Mobile,Upi,Comedy,186.2138370155992,2.279485185834356
3904,20,Male,Mobile,Net Banking,Action,193.3565677341118,3.926897795314811
3905,63,Female,Standard,Net Banking,Drama,197.12332393504158,2.2969486869750337
3906,59,Male,Mobile,E-Wallet,Action,183.92910204585243,4.352597510135631
3907,43,Female,Mobile,Upi,Action,205.74514036055047,2.5770419331987995
3908,69,Female,Standard,E-Wallet,Romance,183.5219460802596,2.1692855953932852
3909,68,Male,Mobile,E-Wallet,Thriller,198.55253301237016,1.4880062269057586
3910,66,Male,Premium,Card,Drama,198.81440001890846,3.328096314789876
3911,64,Male,Mobile,Upi,Drama,205.4050572286949,2.5701532432328134
3912,61,Female,Premium,Net Banking,Romance,207.52667719529418,1.0386105757772124
3913,24,Male,Basic,E-Wallet,Action,197.7981603073876,2.7786916907776575
3914,20,Male,Premium,Upi,Thriller,208.65030388117265,1.2323011405705948
3915,61,Female,Premium,Net Banking,Action,186.54306481782214,4.070524750819921
3916,58,Male,Mobile,Card,Thriller,202.2924252413032,4.499808169365932
3917,18,Female,Basic,Net Banking,Comedy,192.3214341331527,2.7812654443149114
3918,40,Female,Standard,Card,Documentary,196.40532620599035,4.447285102235677
3919,57,Female,Premium,E-Wallet,Action,208.0388981320679,3.2734504198000716
3920,19,Male,Basic,E-Wallet,Thriller,180.44875410169635,3.600046635752704
3921,35,Male,Basic,E-Wallet,Horror,200.53061651233676,4.7846100248983685
3922,56,Female,Mobile,Card,Thriller,197.30873938420766,2.9588234791959183
3923,33,Female,Basic,Card,Romance,203.78648175905508,3.3584094564570073
3924,36,Female,Basic,E-Wallet,Documentary,206.06662202587697,1.8594381131014956
3925,48,Male,Premium,E-Wallet,Thriller,204.61220925814766,3.9661112981954547
3926,61,Female,Premium,E-Wallet,Action,183.67007816589688,3.9914879841138284
3927,23,Male,Mobile,Net Banking,Action,195.2176358581565,1.883438378456403
3928,41,Female,Premium,Net Banking,Documentary,205.23324593425528,1.4948548575711254
3929,25,Male,Basic,Card,Thriller,184.25212882956825,3.300860017001259
3930,20,Female,Standard,Upi,Documentary,201.08469989154588,3.982214296972853
3931,21,Female,Premium,Upi,Drama,202.65461740066183,3.0416610356275675
3932,35,Female,Premium,E-Wallet,Drama,183.66128247790832,3.034782067764511
3933,49,Male,Basic,E-Wallet,Documentary,209.88121422726564,1.267621741956368
3934,31,Female,Standard,Card,Horror,188.25414554171797,4.21209568183529
3935,35,Male,Mobile,Upi,Action,196.06195244576253,1.7215172907484981
3936,56,Female,Premium,E-Wallet,Horror,196.0445784771458,4.841681201740216
3937,29,Male,Standard,Upi,Romance,204.71834594745707,3.04572513503432
3938,44,Female,Standard,Card,Comedy,190.525003097573,3.745821661411233
3939,67,Male,Standard,Net Banking,Thriller,207.25656311103617,1.234492544071209
3940,49,Female,Mobile,E-Wallet,Drama,206.84816565384043,4.4810238735225205
3941,66,Female,Premium,Net Banking,Horror,188.9354565569574,2.461854778592917
3942,21,Male,Premium,E-Wallet,Thriller,181.6787128136189,2.5164919211354255
3943,22,Female,Basic,Card,Horror,206.49080852912,2.9294857083760766
3944,22,Male,Standard,Card,Documentary,189.4868339065258,3.17437246478549
3945,46,Male,Basic,Upi,Romance,206.39588920186708,2.839703069114321
3946,57,Male,Standard,Net Banking,Documentary,186.72570537346337,3.539235097399534
3947,47,Male,Mobile,E-Wallet,Comedy,205.35471631072443,1.6181424585411026
3948,57,Male,Basic,Card,Comedy,206.46148043894652,2.0443931753239744
3949,41,Male,Basic,Card,Action,194.40712266409716,1.4755627307632198
3950,25,Female,Basic,Net Banking,Action,180.6665259837236,4.690158212240025
3951,65,Male,Mobile,Card,Romance,190.46654714268638,4.221891467755101
3952,38,Male,Premium,Upi,Comedy,197.7038894894202,1.097945398467235
3953,39,Male,Basic,E-Wallet,Drama,208.57553782317885,3.7142331808768976
3954,34,Female,Standard,Upi,Action,207.28681749362121,2.7037662200741606
3955,66,Male,Standard,Card,Documentary,190.403261483918,3.9778195861237284
3956,35,Male,Basic,E-Wallet,Thriller,207.55481880631783,4.834605174002718
3957,18,Female,Standard,Upi,Romance,186.08833736588883,3.737675565577271
3958,68,Female,Basic,E-Wallet,Documentary,184.54720692773742,2.3500784280170577
3959,67,Female,Basic,Card,Romance,187.0213505672525,3.1457924296605655
3960,56,Male,Premium,Upi,Drama,204.74611840348732,4.808077023522797
3961,58,Male,Standard,Card,Thriller,200.97654074467954,4.260500816623276
3962,42,Male,Premium,Card,Documentary,191.21715717204697,4.195342804163583
3963,50,Female,Basic,Net Banking,Action,203.65950355641422,4.615597729778182
3964,26,Male,Mobile,E-Wallet,Horror,199.74670477450613,2.4458429541721327
3965,66,Male,Standard,Net Banking,Romance,208.14047877638208,2.3430168744506163
3966,40,Male,Premium,Net Banking,Horror,208.5447825106052,3.5709173133762646
3967,48,Male,Standard,Net Banking,Comedy,205.22897504182436,4.373304506651047
3968,37,Male,Premium,Net Banking,Comedy,205.20596860639728,1.5183191599458281
3969,66,Female,Standard,Card,Thriller,208.99118921763977,4.128302949696869
3970,55,Female,Premium,E-Wallet,Drama,182.98188341152593,1.496349519373271
3971,68,Male,Mobile,Upi,Action,186.15817985110994,4.058915809134621
3972,47,Female,Premium,Card,Documentary,187.47577631793237,2.052808519452891
3973,27,Male,Mobile,Net Banking,Drama,203.83408520397424,3.06527354271094
3974,63,Female,Standard,E-Wallet,Comedy,180.2743414103987,2.237066220909094
3975,61,Male,Premium,Card,Comedy,187.21606386390948,1.633634284488728
3976,44,Male,Basic,E-Wallet,Romance,205.16213557940245,1.8965651765339504
3977,66,Male,Mobile,Card,Thriller,208.8441740661717,2.2095148361296557
3978,39,Male,Premium,Upi,Romance,193.69181454815606,2.5870579659581607
3979,68,Male,Basic,Net Banking,Comedy,184.22772680602833,1.1263060405792444
3980,63,Male,Premium,Upi,Thriller,190.60282700466374,1.1155936179349517
3981,69,Male,Standard,Card,Documentary,194.13795464882617,3.127156642799728
3982,59,Female,Mobile,Card,Action,183.80834054870888,4.880710063345756
3983,26,Female,Mobile,Upi,Comedy,181.57431589167237,2.8664860970283814
3984,44,Female,Premium,Net Banking,Documentary,193.02205973475463,4.034014978699172
3985,54,Male,Basic,Net Banking,Thriller,183.73428226536706,4.89337860585784
3986,35,Female,Mobile,Upi,Romance,194.72579115499283,2.3007198645150457
3987,42,Female,Mobile,Net Banking,Thriller,202.75205920721132,1.0603632712958784
3988,25,Female,Standard,Net Banking,Documentary,190.89327053600803,2.002240878105513
3989,32,Male,Basic,Net Banking,Romance,196.3222172709639,2.318883451595334
3990,44,Female,Standard,Net Banking,Drama,209.40346133823434,2.197034730368743
3991,59,Male,Premium,E-Wallet,Thriller,207.95043811683465,1.6423190401202752
3992,47,Female,Basic,E-Wallet,Drama,192.24892776659127,1.3883421570992995
3993,42,Male,Standard,Net Banking,Horror,198.81036684717168,4.544668490611107
3994,51,Male,Standard,Net Banking,Comedy,198.61289587191376,4.697266633673765
3995,29,Female,Mobile,Upi,Horror,188.0649773518184,3.65942620043308
3996,41,Female,Premium,Upi,Documentary,187.783414103892,1.1321937167738323
3997,70,Female,Mobile,Card,Thriller,199.19812802375407,2.035508894005058
3998,55,Female,Basic,E-Wallet,Action,203.77148768048312,2.973858141245528
3999,43,Female,Basic,E-Wallet,Thriller,184.07989640049567,4.143855943505409
4000,31,Female,Basic,Upi,Action,204.65226646810413,4.289295463956433
4001,66,Female,Mobile,Card,Romance,201.64470106426538,3.0505188644882892
4002,24,Male,Mobile,E-Wallet,Horror,184.58099393289777,4.141945286445903
4003,67,Male,Premium,Net Banking,Documentary,207.86634412521624,1.3087582777122293
4004,66,Male,Standard,E-Wallet,Romance,207.9826154398158,2.0216193249890435
4005,21,Male,Premium,Upi,Drama,204.71719602063482,1.6567215203376326
4006,50,Male,Mobile,Net Banking,Thriller,198.5249518680789,1.8354407973303672
4007,59,Male,Standard,E-Wallet,Romance,203.91130144613834,3.6616788005496232
4008,68,Male,Premium,E-Wallet,Romance,182.2938331149036,1.6655966005939007
4009,50,Male,Premium,E-Wallet,Romance,205.63243031336734,2.7949775848513476
4010,42,Female,Premium,Card,Thriller,202.6040504002537,1.967911134540984
4011,28,Female,Basic,E-Wallet,Comedy,187.6255425596103,3.1492538877422276
4012,49,Female,Mobile,E-Wallet,Comedy,209.75666686457342,4.04938137598146
4013,23,Male,Basic,Net Banking,Romance,195.5402360278814,2.229435225764993
4014,48,Male,Mobile,E-Wallet,Documentary,191.10122900858138,3.497727599851075
4015,53,Male,Basic,Upi,Comedy,185.9613676161408,3.1707191425757064
4016,67,Female,Standard,Card,Action,182.1152549790857,2.5053519062109233
4017,29,Female,Mobile,Net Banking,Drama,200.6840932946118,3.8515882474108074
4018,29,Male,Standard,Card,Horror,180.48851078266983,3.987699513103577
4019,41,Male,Premium,Upi,Documentary,206.94318968094845,1.6670846238011467
4020,33,Male,Basic,Net Banking,Comedy,196.8661966147305,4.981749301159471
4021,53,Male,Standard,Upi,Horror,181.22905844183404,4.734210721830111
4022,65,Male,Mobile,Upi,Documentary,196.75789560636446,2.733855103142714
4023,44,Female,Premium,Upi,Thriller,180.07681987209412,2.1327408377848447
4024,68,Female,Mobile,Net Banking,Drama,196.65517881548178,4.19410374626721
4025,20,Female,Standard,E-Wallet,Romance,194.9098200240448,4.685231711216674
4026,42,Female,Premium,Upi,Thriller,204.61150787996343,2.565783954695312
4027,61,Male,Standard,E-Wallet,Action,183.96085464018398,1.4421278443720844
4028,68,Male,Mobile,E-Wallet,Documentary,196.54811730790374,2.6001292143940504
4029,24,Male,Standard,Card,Documentary,196.2563777246131,2.7149208492291335
4030,53,Female,Basic,Upi,Romance,193.5031553837165,3.9869121534968768
4031,69,Female,Basic,Card,Action,205.9554875611916,4.981958697110917
4032,28,Female,Standard,Card,Drama,194.7225533517354,2.655786905178382
4033,28,Male,Basic,Card,Horror,199.8354239751923,4.7702069059507615
4034,70,Male,Mobile,Net Banking,Thriller,184.84226993947223,1.3753940262279372
4035,31,Female,Standard,Upi,Horror,204.09585486203787,1.021865629674458
4036,56,Male,Standard,Card,Romance,208.76458176591342,2.6164579846749882
4037,42,Male,Basic,Upi,Horror,202.6202612824024,3.072417175566583
4038,21,Female,Premium,Card,Romance,187.28343996934402,2.333950009120999
4039,57,Male,Mobile,Net Banking,Thriller,203.22822591601374,4.567865394526327
4040,69,Female,Standard,Card,Drama,208.0109593122326,4.531017520843754
4041,21,Male,Basic,Net Banking,Thriller,202.59726236240598,4.486176569292745
4042,37,Male,Premium,E-Wallet,Documentary,203.92814964992502,3.313278206960273
4043,34,Male,Premium,Card,Documentary,193.12173515303337,3.520802070079263
4044,37,Female,Basic,Card,Horror,201.6297158646104,2.9319436577391893
4045,24,Male,Mobile,Card,Thriller,209.38616388732143,2.8822190404308556
4046,36,Female,Mobile,Upi,Action,201.7632215313237,1.0801025921070706
4047,40,Female,Basic,Net Banking,Documentary,205.5465357507532,1.000335066824114
4048,36,Female,Basic,Upi,Documentary,205.16884745642037,1.552007807317597
4049,45,Male,Premium,Net Banking,Action,209.60433714808124,4.13184198088914
4050,57,Male,Basic,Card,Comedy,192.9486873645654,1.8376285143057838
4051,24,Female,Basic,Upi,Action,195.62502381227154,3.9196152597116605
4052,23,Male,Basic,Upi,Thriller,200.97198651160832,1.4726873811056143
4053,65,Female,Basic,Net Banking,Romance,187.8315487537099,3.667099636184745
4054,23,Male,Premium,Upi,Romance,183.5956518604278,3.852643451416072
4055,60,Female,Premium,E-Wallet,Documentary,182.93626202117008,1.6324008741006164
4056,64,Female,Standard,Card,Drama,197.49425799447823,1.9940982877406168
4057,24,Male,Basic,Upi,Action,188.99259239643712,2.4575626531815904
4058,33,Male,Mobile,Net Banking,Horror,209.67514549477153,4.5796996098089355
4059,50,Female,Mobile,Upi,Action,208.51163650525788,3.0927596798595682
4060,39,Male,Mobile,E-Wallet,Action,194.974979798925,1.3614658440462906
4061,26,Male,Mobile,Net Banking,Documentary,192.52398763542138,4.059891036985841
4062,70,Female,Premium,E-Wallet,Action,187.2323448001963,3.28497318479053
4063,38,Female,Basic,E-Wallet,Comedy,207.93782143775422,4.294001727896669
4064,66,Female,Standard,Upi,Drama,200.4678354027459,2.700704545284672
4065,31,Male,Premium,E-Wallet,Comedy,182.21787526969266,1.5011421056558842
4066,30,Male,Basic,E-Wallet,Thriller,199.41438746643684,1.1143596965921594
4067,66,Female,Basic,E-Wallet,Drama,182.36796028594856,4.544341164949943
4068,22,Male,Mobile,Card,Horror,180.88250940071904,1.2632120252504389
4069,62,Female,Premium,E-Wallet,Thriller,183.91049252326957,4.3923899368434025
4070,38,Female,Basic,Card,Horror,192.96814401787793,1.6028891384602244
4071,69,Female,Mobile,Card,Drama,194.3355320304811,1.6345906460645794
4072,57,Male,Basic,Card,Horror,206.4585941648647,2.886750248933335
4073,30,Female,Mobile,Upi,Action,193.19393841277588,4.749516941773118
4074,56,Female,Premium,E-Wallet,Horror,191.47197408915628,1.3129743925761503
4075,30,Male,Mobile,E-Wallet,Drama,188.79810187844922,3.283993477756254
4076,28,Female,Mobile,Card,Documentary,206.29149998906536,3.1580908507523735
4077,53,Male,Premium,Upi,Documentary,180.3127039065848,3.7204290529382837
4078,40,Male,Standard,Upi,Documentary,199.31625747236583,4.710554901891172
4079,37,Male,Standard,Upi,Drama,191.67691278159967,1.3455837743471641
4080,46,Female,Mobile,Card,Comedy,186.2623938215311,3.7044254450005525
4081,64,Male,Standard,E-Wallet,Comedy,181.87539831697077,4.21227278387302
4082,30,Female,Premium,Upi,Romance,184.5321588415033,2.2090192221691565
4083,51,Female,Basic,Card,Thriller,188.1909888020371,3.037574167484645
4084,47,Male,Basic,E-Wallet,Romance,195.80838318730065,3.710989882470157
4085,29,Female,Premium,E-Wallet,Thriller,186.34376632240583,3.674925920174764
4086,42,Female,Basic,E-Wallet,Horror,186.47338740579406,3.384674922950623
4087,66,Female,Basic,E-Wallet,Comedy,203.77377913339862,4.8530597065615275
4088,67,Male,Standard,E-Wallet,Drama,182.3717668800796,2.9855451452751645
4089,33,Female,Basic,Net Banking,Horror,187.14948145431302,3.9147797928970793
4090,50,Female,Standard,Card,Thriller,203.79284559693488,1.2591461078950492
4091,48,Male,Mobile,E-Wallet,Action,205.98086225503067,1.601150467850435
4092,59,Male,Mobile,Net Banking,Romance,195.21946792075906,3.293063010899093
4093,38,Female,Mobile,Card,Drama,205.7743241154967,1.915951790470055
4094,44,Male,Standard,E-Wallet,Comedy,205.9678906922447,3.878041997420495
4095,67,Male,Standard,Card,Comedy,192.04852786049176,2.3882611160503937
4096,18,Female,Premium,Net Banking,Drama,202.5195251699154,4.508914123018974
4097,40,Male,Mobile,E-Wallet,Action,193.51252396206095,2.7304954692130545
4098,23,Female,Premium,Upi,Drama,201.51947275291906,4.1677219915432655
4099,50,Female,Mobile,Card,Romance,196.9046996715109,3.0168226059203294
4100,27,Female,Premium,Card,Comedy,199.97625227442057,1.4914155932610855
4101,68,Female,Mobile,Net Banking,Drama,208.0618695108103,2.872802189086643
4102,58,Female,Standard,E-Wallet,Thriller,186.25541803980664,2.842523438478368
4103,36,Male,Mobile,Card,Documentary,186.96826295705063,1.3885681064135222
4104,36,Female,Basic,Upi,Drama,187.03361688958708,4.669517656773754
4105,66,Male,Premium,E-Wallet,Drama,200.18879350603083,2.125106900027515
4106,34,Male,Mobile,Card,Comedy,196.90978184380248,3.7491455374857594
4107,19,Male,Basic,Net Banking,Drama,200.45046908403646,4.126017390873082
4108,27,Male,Standard,Net Banking,Comedy,196.70298879193928,1.9486889390903093
4109,44,Female,Mobile,Net Banking,Drama,204.7707859633484,3.0749822915155933
4110,38,Female,Standard,Upi,Romance,190.0724644714874,2.2533883216945894
4111,27,Female,Standard,Upi,Action,205.5599238262493,4.259684660568072
4112,42,Male,Basic,Card,Drama,201.67772762215864,1.79095417913212
4113,33,Male,Mobile,E-Wallet,Drama,180.61091083251046,3.275840941511744
4114,30,Male,Premium,E-Wallet,Horror,208.42410988650627,2.7761511489926582
4115,39,Male,Mobile,Net Banking,Drama,189.56053032313628,3.328093060744367
4116,56,Male,Standard,Upi,Thriller,199.4743813749643,4.476032944268091
4117,54,Male,Mobile,Upi,Action,180.14028365770804,1.3154183464118456
4118,27,Male,Basic,Net Banking,Romance,191.16911404699752,1.6568706022988424
4119,63,Female,Basic,Net Banking,Comedy,198.1554653254937,3.943717006092291
